title,author,condition,price
The Americans,by Geoffrey Gorer,Rare Books,£6.29
On Liberty and Considerations on Representative Government,by J. S. Mill,Rare Books,£10.29
Long March to Freedom.,by Stuart Gelder,Rare Books,£6.59
Straight and Crooked Thinking,by Robert H.Thouless,Rare Books,£4.59
Social and Diplomatic Memories 1902-1919,by Sir James Rennell Rodd,Rare Books,£16.59
The Fleets at War,by Archibald Hurd,Rare Books,£11.99
"The Great War: The Standard History of the All-Europe Conflict, Vol. 9",by H. W. Wilson and J. A. Hammerton (Ed.),Rare Books,£25.79
What's OnYour Mind?,by Dunninger,Rare Books,£19.59
Morality Fair: Vagaries of Social Conduct as Reflected in the Press,by Geoffrey Williamson,Rare Books,£6.79
The Battle Of The Plate,by Comdr. A.B. Campbell,Rare Books,£6.79
The Management Of The British Economy 1945-60.,by J C R. Dow,Rare Books,£8.89
Stories of Brave Lads and Gallant Heroes,by G. A. Henty (Ed.),Rare Books,£18.19
Building A Republic,by L. Lamprey,Rare Books,£6.79
Outlines of Psychology,by James Sully,Rare Books,£8.99
The Future of Government,by Herman Finer,Rare Books,£6.79
English Local Government,by Herman Finer,Rare Books,£11.19
The Problem of the Commonwealth,by L. Curtis,Rare Books,£11.79
Inquiring Man: The Psychology of Personal Constructs,by D. Bannister,Rare Books,£4.69
The Half-shut Eye: Television and Politics in Britain and America,by John Whale,Rare Books,£6.79
Cheerful Sacrifice: The Battle of Arras 1917,by Jonathan Nicholls,Rare Books,£10.89
Knowledge Reality and Life,by C. A. Richardson,Rare Books,£28.39
Official Congressional Directory For The Use Of The United States Congress 83rd Congress 2d Session,by Various,Rare Books,£9.99
Growth of Political Stability in England 1675-1725,by J. H Plumb,Rare Books,£21.49
Constitutional Politics in the Progressive Era: Child Labour and the Law,by Stephen B. Wood,Rare Books,£6.79
The Human Brain,by A. M. Lassek,Rare Books,£9.69
The Problem of Power,by Lord Radcliffe of Werneth,Rare Books,£7.29
Talking to Strangers: What We Should Know about the People We Don’t Know,by Malcolm Gladwell,Rare Books,£21.99
Home Rule,by L. G. Redmond-Howard,Rare Books,£21.59
Anatomy of Britain,by Anthony Sampson,Rare Books,£16.99
Ben Gurion: A Political Biography,by Maurice Edelman,Rare Books,£14.39
The Battle Book of Ypres:,by Beatrix Brice(Comp),Rare Books,£14.69
H.M.S. Rodney,by C. R. Benstead,Rare Books,£24.59
Combat At Midnight,by Hermann Hagedorn,Rare Books,£6.59
"SoSueMe: 2: What Happened Next - The Lifestyle, the Business and the Secrets",by Suzanne Jackson,Rare Books,£7.89
"Get Some In, Memories of National Service",by Ken Drury(Ed),Rare Books,£5.79
Eye Witness History of World War II: Vol. 2 - Siege,by Abraham Rothberg,Rare Books,£4.99
The Crisis in Psychiatry and Religion,by O. Hobart Mowrer,Rare Books,£9.89
Animal Physiology,by Knut Schmidt-Nielsen,Rare Books,£5.79
The Die-Hards in the Great War: Vol. I - 1914-1916,by Everard Wyrall,Rare Books,£32.59
The Psychology of Animals,by F. Alverdes,Rare Books,£8.99
Specialized Techinques in Psychotherapy,by Gustav Bychowski & J. Louise Despert (Eds.),Rare Books,£32.19
The Battle of Britain 1940,by J M.Spaight,Rare Books,£7.19
How to be a Husband ... Illustrated by John Jensen,by D.K.Winslow,Rare Books,£6.59
Local Government Areas,by Jack Herwald Morris,Rare Books,£9.69
"Women, Politics, and the United Nations",by Anne Winslow,Rare Books,£33.89
Self Help for your Nerves,by Claire Weekes,Rare Books,£6.69
The Dead Look On (Four Square Books),by Gerald Kersh,Rare Books,£9.89
South East Asia Today and Tomorrow: Problems of Political Development,by Richard Butwell,Rare Books,£7.19
Hamptonians at War,by W. D. James (Ed.),Rare Books,£10.49
Arms Without Empire: British Defence Role In The Modern World (Penguin Specials; No.252),by Neville Brown,Rare Books,£5.29
The Un-Finished Society,by Herbert Borch,Rare Books,£9.59
"Town Labourer, 1760-1832",by J. L.Hammond,Rare Books,£7.19
"Pysychiatric Disorders in the Aged : Report on the Symposium Held at the Royal College of Physicians, September 1965`",by World Psychiatric Association,Rare Books,£14.39
Power Politics in the Nuclear Age,by S. King-Hall,Rare Books,£12.79
The 'Man in the Street' (of the B.B.C.) Talks to Europe,by Unstated,Rare Books,£11.39
The Americans: Ways of Life and Thought,"by Herbert Carr, et al.",Rare Books,£10.09
Techniques of Hypnotherapy,by Leslie M. Le Cron,Rare Books,£29.59
Questionnaire Design and Attitude Measurement (Books on Sociology),by A. N Oppenheim,Rare Books,£7.19
Hypnosis in Treatment,by William Moodie,Rare Books,£20.49
Some Young People,by Pearl Jephcott,Rare Books,£35.89
Incredible Incas and Their Timeless Land,by Loren McIntyre,Rare Books,£8.49
The Dawn: Nelson's History of the War: Vol. XXIII,by John Buchan,Rare Books,£8.49
Land of the Mayas: Yesterday and Today,by Carleton Beals,Rare Books,£18.69
Man Makes Himself,by V. Gordon Childe,Rare Books,£11.49
"Democracy in America, Specially Edited and Abridge",by Richard D. Heffner (ed),Rare Books,£5.39
A House in Order,by Nigel Dennis,Rare Books,£11.99
V. I. Lenin: on Culture and Cultural Revolution,by Unstated,Rare Books,£22.29
Understanding Reform in Myanmar: People and Society in the Wake of Military Rule,by Marie Lall,Rare Books,£17.79
British Foreign Policy Since the Second World War,by C.M. Woodhouse,Rare Books,£10.09
Atlantic Impact 1861,by Evan John,Rare Books,£7.89
Marriage and First Pregnancy: Cultural Influences on Attitudes of Israeli Women,by Esther R. Goshen-Gottstein,Rare Books,£7.89
The Future of the Commonwealth,by Lord Casey,Rare Books,£7.69
Kisiler Arasi Iliskiler,by R F Tredgold,Rare Books,£5.89
Custer's Last Stand,by Will Henry,Rare Books,£9.89
"Tsarist Russia and Balkan Nationalism: Russian Influence in the Internal Affairs of Bulgaria and Serbia, 1879-1886",by Charles Jelavich,Rare Books,£7.69
English Traits and Representative Men,by Ralph Waldo Emerson,Rare Books,£9.99
The Stone-Tipped Arrow,by Bridget Allchin,Rare Books,£11.19
Latin America A Personal Survey,by Sir Ronald Fraser,Rare Books,£7.69
The English Utilitarians,by John Plamenatz,Rare Books,£7.69
Psychology In General Nursing,by Isabel G. H. Wilson,Rare Books,£7.69
The Political Economy of War,by F. W. Hirst,Rare Books,£7.69
Towards Sex Freedom,by Irene Clephane,Rare Books,£21.69
The Children of the Dream,by Bruno Bettelheim,Rare Books,£8.79
A Vagabond's Odyssey: Being Further Reminiscences Of A Wandering Sailor-troubadour In Many Lands,by A. Safroni-Middleton,Rare Books,£10.09
Men of the Earth,by Brian M. Fagan,Rare Books,£5.89
Happily Ever After: A Guide for Engaged Couples,by Barbara Duff,Rare Books,£5.29
Relliquiae Philologicae,by Herbert Dukinfield Darbishire,Rare Books,£13.59
The Secret Hand. Some Further Adventures By Desmond Okewood Of The British Secret Service.,by Douglas Valentine,Rare Books,£12.59
"Proud Heritage: The Story of the Highland Light Infantry, Volume Two: The 74th Highlanders 1787-1882",by Lt.-Col. L. B. Oatts,Rare Books,£13.89
The Romany Stain,by Christopher Morley,Rare Books,£8.79
All the Best in Japan,by Sydney Clark,Rare Books,£9.59
May Day Manifesto 1968,by Raymond Williams,Rare Books,£4.89
An End to Laughter?: Tribal Peoples and Economic Development (Survival International review),by Survival International,Rare Books,£9.79
A World of Peace and Plenty,"by Hinden, Rita",Rare Books,£5.89
Birth of the Nation: Portrait of the American People on the Eve of Independence,by Arthur M. Schlesinger,Rare Books,£7.69
The Structure of Human Personality (Manuals of Modern Psychology),by H. J. Eysenck,Rare Books,£8.29
The Hormone Diaries: The Bloody Truth About Our Periods,by Hannah Witton,Rare Books,£5.19
The Second World War. Volume II. Their Finest Hour,by Winston S. Churchill,Rare Books,£7.09
Human Behaviour,by Claire Russell & W.M.S.Russell,Rare Books,£11.39
Firearms Collecting For Amateurs,by James Henderson,Rare Books,£6.49
Combined Operations,by Percy F. Westerman,Rare Books,£11.79
New Psychology & Religious Experience,by T H Hughes,Rare Books,£10.99
The Falkland Islands Mystery,by Sea-Lion,Rare Books,£11.19
The Great War Between Athens and Sparta: A Companion to the Military History of Thucydides,by Bernard W. Henderson,Rare Books,£22.29
The Politics of Inequality: South Africa Since 1948,by Gwendolen M.Carter,Rare Books,£14.79
The Dirty Wars,by Donald Robinson (Ed.) S.L.A. Marshall (Intro.),Rare Books,£19.89
The Dam Busters,by Paul Brickhill,Rare Books,£8.09
Primer of Jungian Psychology (Mentor Books),by Calvin S. Hall,Rare Books,£16.89
Practical Psycho -Analysis,by H. Somerville,Rare Books,£16.19
Britannia Rule,by No stated,Rare Books,£6.49
Adaptation: Selected Readings,by K.H.Pribram (Edt.),Rare Books,£5.19
The Anguish of India,by Ronald Segal,Rare Books,£9.89
Russian Close-Up,by C. F. A. Maitland-Makgill-Crichton,Rare Books,£9.19
The Tide Turned at Alamein,by B. L. Bernstein,Rare Books,£6.49
Dictatorship in Newfoundland,by Thomas Lodge,Rare Books,£53.49
The Soviet Union and the Middle East,by Walter Z. Laqueur,Rare Books,£13.09
Khrushchev's Russia,by Edward Crankshaw,Rare Books,£7.09
Stranger and Friend: The Way of an Anthropologist,by Hortense Powdermaker,Rare Books,£15.99
Headhunter's Heritage,by Robert F.Murphy,Rare Books,£18.39
Psychotherapy And A Christian View Of Man,by David Everett Roberts,Rare Books,£11.19
Escape & Liberation 1940-1945,by A. J. Evans,Rare Books,£16.89
A Glossary of Political Terms,by Maurice Cranston,Rare Books,£7.39
England: The Land and the People,by Donald Cowie,Rare Books,£21.69
Psychology And Its Bearing On Education,by C.W. Valentine,Rare Books,£10.59
Salute to Service: The Prudential in the Second World War,"by G. L. Hosking, (edit).",Rare Books,£10.49
Marriage and Divorce: The English Point of View,by The Rt. Hon. Lord Merrivale,Rare Books,£12.69
Parliaments and Parties in Egypt,by Jacob M. Landau,Rare Books,£22.29
National Communism & Popular Revolution in Eastern Europe (Paper),by Paul Zinner,Rare Books,£10.09
Society In America,by Harriet Martineau,Rare Books,£15.19
Psychology For Musicians,by Percy C.Buck,Rare Books,£6.19
The Concept Of Ethics,by Zink Sidney,Rare Books,£11.59
An Outline History of the Great War,by G.V.Carey H.S.Scott (Compilers),Rare Books,£7.89
The Book of Parliament,by Michael MacDonagh,Rare Books,£6.79
Central Eskimo,by Franz Boas,Rare Books,£10.59
Seafarers,by A. Corbett-Smith,Rare Books,£12.19
"The American Establishment and other reports, opinions, and speculations",by Richard H. Rovere,Rare Books,£12.19
Why Women Are Blamed For Everything: Exploring Victim-Blaming of Women Subjected to Violence and Trauma,by Dr Jessica Taylor,Rare Books,£18.59
"The Grand Camouflage; The Spanish Civil War And Revolution, 1936-39",by Burnett Bolloten,Rare Books,£14.39
The Revolution In Statecraft: Informal Penetration,by Andrew M.Scott,Rare Books,£5.59
Straight and Crooked Thinking,by Robert H.Thouless,Rare Books,£4.79
Anti-slavery And Reform Papers,by Henry David Thoreau,Rare Books,£34.49
Character and Social Structure: Psychology of Social Institutions,by Hans H. Gerth,Rare Books,£8.79
The Fox- North Coalition,by John Cannon,Rare Books,£9.49
The Art of Relaxation,by Herman S. Schwartz,Rare Books,£21.89
Aspects of Aristocracy,by David Cannadine,Rare Books,£19.59
All the World's Fighting Fleets,by E.C. Talbot-Booth,Rare Books,£8.49
The Gurkhas,by Harold James & Denis Sheil-Small,Rare Books,£9.19
Geography Behind Politics,by A. E. Moodie,Rare Books,£21.99
The Naked Society,by Vance Packard,Rare Books,£11.99
The Human Brain,by John Pfeiffer,Rare Books,£31.99
The General Was A Spy,by Heinz Hohne & Hermann Zolling,Rare Books,£13.89
The Struggle For Europe.,by Chester Wilmot,Rare Books,£10.99
Aristotle's Politics,by Benjamin Jowett,Rare Books,£15.09
The Second World War: Volume V - Closing the Ring,by Winston S. Churchill,Rare Books,£8.49
Psychology and Religion: Contemporary Dialogue (Insight Series on Psychology),by Joseph Havens,Rare Books,£20.09
Reflections In A Mirror,by Charles Morgan,Rare Books,£25.59
A Fox Under My Cloak,by Henry Williamson,Rare Books,£14.99
"Supermanship, Or, How To Continue To Stay Top Without Actually Falling Apart",by Stephen Potter,Rare Books,£6.59
H.M.S. Wideawake - Destroyer and Preserver,by George Stitt,Rare Books,£19.99
Shoulder-belt Plates And Buttons,by Major H. G. Parkyn,Rare Books,£14.29
Gallipoli,by John Masefield,Rare Books,£8.59
Dementia Praecox and Paraphrenia,by Professor Emil Kraepelin,Rare Books,£182.89
Being Mentally Ill,by Thomas Joel Scheff,Rare Books,£25.09
Selected Speeches On British Foreign Policy 1738-1914,by E R Jones,Rare Books,£20.99
Economic Interpretation of the Constitution of the United States,by Charles A. Beard,Rare Books,£17.79
Awaken to the Wisdom of Your Dreams: Mirrors in the River,by Kathleen Duffy,Rare Books,£12.99
They Flew Through Sand,by George W. Houghton,Rare Books,£7.99
H.M.S Ulysses,by Alistair MacLean,Rare Books,£8.59
The Poetical Works of Thomas Moore,by Thomas Moore,Rare Books,£11.39
"The Urban Scene, Human Ecology and Demography",by Leo F. Schnore,Rare Books,£12.29
Institutes of Logic,by John Veitch,Rare Books,£69.79
"The Metropolitan Enigma – Inquiries into the Nature & Dimensions of Americans Urban: Inquiries Into the Nature and Dimensions of America's ""Urban ... (Joint Center for Urban Studies Publicati)",by J. Q. Wilson,Rare Books,£8.59
The Great Village: The Economic and Social Welfare of Hanuabada in Papua,by Cyril S. Belshaw,Rare Books,£10.29
Agricultural Change And Peasant Choice in a Thai Village,by Michael Moerman,Rare Books,£17.79
India: Mirage and Reality,by Peter Schmid,Rare Books,£8.59
The Last Enemy,by Richard Hillary,Rare Books,£5.59
The Emancipation Proclamation,by John Hope Franklin,Rare Books,£9.39
Moon Squadron,by Jerrard Tickell,Rare Books,£11.39
Local Government in England and Wales,"by John Maud, S.E. Finer",Rare Books,£13.59
In Workless Civilization,by W. Shadforth,Rare Books,£9.69
"Powers of the President in Foreign Affairs, 1945-1965 : Harry S. Truman, Dwight D. Eisenhower, John F. Kennedy, Lyndon B. Johnson",by Edgar Eugene Robinson,Rare Books,£18.59
"The Monroe Doctrine: Its Importance in the International, Life of the States of the New World",by Alejandro Alvarez,Rare Books,£32.49
Political Unrest In Upper Canada 1815-1836.,by Aileen Dunham,Rare Books,£25.09
"Peguche, Canton Of Otavalo, Province Of Imbabura, Ecuador: A Study Of Andean Indians",by Elsie Clews Parsons,Rare Books,£10.29
The Elephants and The Grass: A study of nonalignment,by Cecil V. Crabb,Rare Books,£32.19
H.M.S Ulysses,by Alistair MacLean,Rare Books,£8.59
Washington Is Leaking,by Art Buchwald,Rare Books,£9.09
The Super-Americans,by John Bainbridge,Rare Books,£13.09
Mesmerism and the American Cure of Souls,by Robert C. Fuller,Rare Books,£11.99
Latin America: Underdevelopment or Revolution,by Andre Gunder Frank,Rare Books,£10.59
The Right To Life: A World View Of Capital Punishment,by James Avery Joyce,Rare Books,£10.69
The Farewell Years: The Final Historical Records of The Buffs Royal East Kent Regiment (3rd Foot) Formerly Designated The Holland Regiment and Prince George of Denmark's Regiment,by Gregory Blaxland,Rare Books,£54.49
Politics and Society in India,by C. H. Philips (editor),Rare Books,£9.39
The Psychology of Laughter: a Study in Social Adaptation,by Ralph Piddington,Rare Books,£7.19
Emotions and Morals: Their Place and Purpose in Harmonious Living,by Patrick O'Brien,Rare Books,£10.69
Early Behavior,"by H. Stevenson, E. Hess and H. Rheingold (Ed.)",Rare Books,£14.69
With Ensigns Flying (The Story Of H.M Destroyers At War),by David A Thomas,Rare Books,£17.19
Housekeeping in The 18th Century,by Rosamond Bayne-Powell,Rare Books,£15.89
The Unrelenting Struggle,by Winston S. Churchill,Rare Books,£7.19
Fitness for Women,by Olive Newson,Rare Books,£12.89
War Report - A Record of Dispatches Broadcast by the Bbc's War Correspondents With the Allied Expeditionary Force 6 June 1944 - 5 May 1945,by BBC,Rare Books,£7.19
Sabotage Unlimited.,by Pelham Groom,Rare Books,£15.19
H.M.S Ulysses,by Alistair MacLean,Rare Books,£7.19
Not Guilty,by T. E. Utley,Rare Books,£9.79
Hudson's Bay Company 1670-1870: Volume III 1821 - 1870,by E. E. Rich,Rare Books,£15.69
Fase Final De La Guerra Por La Independencia,by Julio Zarate,Rare Books,£18.89
London Recruits: The Secret War Against Apartheid,by Ken Keable,Rare Books,£15.09
Programme For Victory A Collection Of Essays Prepared For The Fabian Society,"by Harold J. Laski, (et al.)",Rare Books,£13.19
