title,author,condition,price
The Theory And Practice Of Jute Spinning: Being A Complete Description Of The Machines Used In The Preparation And Spinning Of The Jute Yarns,by William Leggatt,Rare Books,£13.59
Experimental Flash Steam,by J. H. Benson,Rare Books,£21.09
Aircraft Maintenance,by Daniel Johnson Brimm,Rare Books,£10.99
Etymological Glossary,by Edward Jacob Boyce,Rare Books,£11.89
The Book Of Chess A Popular And Comprehensive Guide To All The Players Of That Intellectual Game With The Latest Discoveries And Full Instructions For Blindfold Chess,by George H Selkirk,Rare Books,£30.79
Moscow And Leningrad,by Martin Hurlimann,Rare Books,£19.09
The Factory System and The Factory Acts,by R. W. Cooke-Taylor,Rare Books,£7.99
How Much and How Many: The Story Of Weights and Measures,by Jeanne Bendick,Rare Books,£13.79
Diving,by George Rackham,Rare Books,£9.69
The Life and Writings of Jeremy Taylor,by C.J Stranks,Rare Books,£13.59
Pronouncing Gazetteer of the World,by Various,Rare Books,£27.49
Linear Programming and Economic Analysis,by Robert Dorfman,Rare Books,£15.59
Channel Underground: A New Survey Of The Channel Tunnel Question,by Deryck Abel,Rare Books,£7.39
The Quickway Crossword Dictionary,by Colonel H. W. Hill,Rare Books,£8.59
The Birds of the British Isles: Volume III (3),by David Armitage Bannerman,Rare Books,£11.59
Wonderful Living Things,by Gladys Davidson,Rare Books,£23.39
The English Constitution,by Walter Bagehot,Rare Books,£5.19
The Nation Killers,by Robert Conquest,Rare Books,£13.19
The Story of the National Union of Printing Bookbinding and Paper Workers,by Clement J Bundock,Rare Books,£6.79
The Art of Enamelling on Metal,by W.N.Brown,Rare Books,£20.69
Everybody's Animal Doctor,by Rosslyn Mannering,Rare Books,£10.99
Nicholls's Concise Guide To The Board Of Trade Examinations For Masters and Mates Of Foreign Going Vessels,by A. E. Nicholls,Rare Books,£12.79
England in the Eighteenth Century,by Roy Porter,Rare Books,£9.89
"Typewriting, Touch And Tabular",by A. W. Young,Rare Books,£17.29
The Moths of the British Isles,by Richard South H.M.Edelsten Et Al. (Eds.),Rare Books,£8.39
The Moths of the British Isles,by Richard South,Rare Books,£8.39
"Lux Benigna, Being the History of Orange Street Chapel: Otherwise Called Leicester Fields Chapel",by Richard W. Free,Rare Books,£44.99
Basic Television: Part 2 (Common Core S.),by Horace Albert Cole,Rare Books,£9.69
The Promise of Life. A Romance of Middleton,by Agnes Garner Hilton,Rare Books,£21.49
Bisocialism,by Oliver R. Trowbridge,Rare Books,£21.99
The Rambler Volume the Second,by Various,Rare Books,£14.49
Proceedings of the Society of Antiquaries of Scotland. Session 1914 - 1915. Vol. XLIX. Fifth Series. - Vol. I.,by Unstated,Rare Books,£11.59
England and the International Policy of the European Great Powers,by Alfred Francis Pribram,Rare Books,£13.69
Tongues Of Men,by Vivian Crellin,Rare Books,£20.79
GWR to Devizes,by Rod Priddle & David Hyde,Rare Books,£14.29
The Book of Hints and Wrinkles,by Anon,Rare Books,£12.29
The Indexing of Books and Periodicals,by John W. T. Walsh,Rare Books,£10.99
Medieval Literature: A History and A Guide,by W. T. H. Jackson,Rare Books,£5.49
Our Fleet Today And Its Development During The Last Half-century,by Captain S.Eardley-Wilmot,Rare Books,£14.59
Government Owned Corporations,by Harold Archer Van Dorn,Rare Books,£21.29
The Real Mackay: Being Essays by Ian Mackay,by Ian Mackay,Rare Books,£4.99
The Evolution of Industry,by D. H. Macgregor,Rare Books,£8.39
"The Church Papers from the Summer School of Catholic Studies held at Cambridge, August 6-15, 1927",by C. Lattey (ed),Rare Books,£18.89
The Imperial Gazetteer Vol I,by W. G. Blackie (Ed.),Rare Books,£24.99
The Imperial Gazetteer Vol.IV,by W. G. Blackie,Rare Books,£20.39
The Wild Irishman,"by Crosland, T.W.H.",Rare Books,£11.79
Pen Pictures and How to Draw Them A Practical Handbook,by Eric Meade,Rare Books,£15.19
A History of Scotland from the Roman Occupation - Volume IV,by Andrew Lang,Rare Books,£9.49
A Short History of Education,by John Williams Adamson,Rare Books,£7.59
These Hundred Years : A History of the Congregational Union of England & Wales 1831 - 1931,"by Peel, Albert",Rare Books,£8.19
A time for Hreatness.,"by Agar, Herbert.",Rare Books,£17.39
The Angus Clan: Years 1588-1950,by Angus Watson,Rare Books,£18.39
The Rise of Russia in Asia,by David J.Dallin,Rare Books,£7.99
Feats of Modern Enterprise,by Unstated,Rare Books,£15.79
A Charm Of Words,by Eric Partridge,Rare Books,£7.49
The age of Roosevelt - Volume 1: The Crisis of the Old Order 1919-1933,"by Schlesinger, Arthur M.",Rare Books,£15.79
Man's Place in the Cosmos and Other Essays,"by Pringle-Pattison, A. Seth",Rare Books,£10.19
Enemies Of Society,by Charles Kingston,Rare Books,£7.69
Better Than Gold,by George Matthew Adams,Rare Books,£13.69
Life In Spain To-Day.,by Charles Wicksteed Armstrong,Rare Books,£9.59
The Science of Education,by Johann Herbart,Rare Books,£18.79
"Baptism and Burial Register of Banbury, Oxfordshire: Part Two - 1653 - 1723",by J. S. W. Gibson,Rare Books,£17.79
Beveridge and his plan,"by Beveridge, Janet",Rare Books,£9.39
"Speeches of Earl of Chatham, Richard Sheridan, Lord Erskine, Vol. I.",by A Barrister,Rare Books,£21.89
Assault At Arms: A Policy For Disarmament,by Adams & Judd,Rare Books,£6.39
"Schoolmaster's Harvest: Some Findings Of Fifty Years, 1894-1944",by J.H.Simpson,Rare Books,£6.99
Young Pretenders: Study Of Adolescence In Contemporary Society,by J.B. Mays,Rare Books,£3.89
The Concise Encylopaedia of World Railway Locomotives,by P.Ransome-Wallis (Ed.),Rare Books,£6.09
Essays And Studies 1965: Being Volume Eighteen Of The New Series Of Essays And Studies Collected For The English Association,by Sybil Rosenfeld (Ed.),Rare Books,£6.39
Cruising,by Peter Heaton,Rare Books,£3.89
Essays and Studies 1969 being Volume Twenty-Two of the New Series of Essays and Studies Collected for The English Association.,by Francis Berry (),Rare Books,£6.39
Song for Sixpence,by Geoffrey Pollett,Rare Books,£14.39
Local Government and Taxation,"by Probyn, J.W. (Ed)",Rare Books,£19.19
English Towns and Districts: A Series of Addresses and Sketches,by Edward A. Freeman,Rare Books,£6.09
"The Angler and His Friend, or Piscatory Colloquies and Fishing Excursions",by John Davy,Rare Books,£14.39
The Public Schools Question: and Other Essays on Subjects Connected with Secondary Education,by Spencer Leeson,Rare Books,£5.49
The Invariable Standard and Measure of Value,by J. Taylor Peddie,Rare Books,£13.49
Colonel Deeds,by Isaac F. Marcosson,Rare Books,£14.39
The Story of Creation A Plain Account of Evolution,by Edward Clodd,Rare Books,£9.09
The Salmon,by Alex. Russel,Rare Books,£9.79
Ventures and Voyages.,"by Chatterton, E. Keble.",Rare Books,£6.09
"The Rainbow Bridge, And Other Essays On Education",by R.W. Livingstone,Rare Books,£6.09
Rough Notes on Remedies,by Wm. Murray,Rare Books,£12.99
The Essentials of Self-Government,by E Thomas Powell,Rare Books,£13.59
Life In Later Britain,by B.Robertson,Rare Books,£7.39
"The National Building Society, 1849-1934",by George Elkington,Rare Books,£18.49
Techniques of technical training,by H. R. Mills,Rare Books,£8.69
"Rebel Religion - Christ, Community And Church",by B. C. Plowright,Rare Books,£6.09
The Care of Natural Monuments: With Special Reference to Great Britain and Germany,by H. Conwentz,Rare Books,£9.09
"Milton, Essays On Milton With Selections From His Works",by A.E.Roberts (Ed.),Rare Books,£9.09
The Invariable Standard and Measure of Value,by J. Taylor Peddie,Rare Books,£15.79
Tobruk ('Corgi Books; No.954),by Anthony Heckstall-Smith,Rare Books,£4.49
The Encyclopaedia of Forms and Precedents: Volume XIV - Sale of Land,by J. M. Lightwood (Ed.),Rare Books,£6.99
University Slang,by Morris Marples,Rare Books,£15.99
Land Compensation (Occasional Paper 16),by Barry P. D. Denyer-Green,Rare Books,£10.89
Introduction to Finland 1963,by Unstated,Rare Books,£6.99
Report on the Fishery Resources of Sierra Leone,by James Hornell,Rare Books,£6.49
Bad Manners,by J. Agate,Rare Books,£6.19
British Birds in Their Haunts,by Rev.C. A. Johns,Rare Books,£16.89
The Naval Side,by Edward Noble,Rare Books,£8.09
Pictorial Calendar of the Seasons,"by Mary Howitt, (Ed)",Rare Books,£9.59
The Doctors,by Paul Ferris,Rare Books,£6.19
"Coal, Iron and War - A Study in Industrialism Past and Future",by E.C.Eckel,Rare Books,£11.89
Outspoken Essays,by William Ralph Inge,Rare Books,£6.19
A Dividend to Labor: A Study of Employers Welfare Institutions,by N.P.Gilman,Rare Books,£7.09
Parallel Passages for German Translation and Composition,by J.A.Nicholson,Rare Books,£7.09
Plain English,by William Freeman,Rare Books,£11.39
England And The English From An American Point Of View,by Price Collier,Rare Books,£6.19
Geography of the British Colonies and Foreign Possessions,by John P. Faunthorpe,Rare Books,£10.09
The Imperial Heritage,by Ernest Edwin Williams,Rare Books,£15.59
Counter-Offensive,by Anon,Rare Books,£20.59
1715 - The Story of the Rising,by A. & H. Tayler,Rare Books,£9.59
Nooks and Corners of Old England,by Allan Fea,Rare Books,£6.19
Nine Produce Bulletins from the Ministry of Agriculture and Fisheries,by Various,Rare Books,£18.19
Farm Rents: A Comparison of Current and Past Farm Rents in England and Wales,by D. R. Denman and V. F. Stewart,Rare Books,£7.09
"British Enterprise Beyond the Seas; or, the Planting of Our Colonies",by J. H. Fyfe,Rare Books,£17.09
A Librarian Looks At Readers: Observation For Book Selection And Personal Service,by Ernest A. Savage,Rare Books,£7.09
"Roman Lancashire: Or, A Description Of Roman Remains In The County Palatine Of Lancaster",by W.T.Watkin,Rare Books,£32.89
How to Develop a Super-Power Memory,by Harry Lorayne,Rare Books,£6.19
A Guide To English Literature: From Dickens to Hardy (Volume 6),by Boris Ford (Ed.),Rare Books,£6.19
The University of Hard Knocks,by Ralph Parlette,Rare Books,£5.59
Studies Of British Birds,by Fish-Hawk,Rare Books,£5.59
Man Meets Dog,by Konrad Z.Lorenz,Rare Books,£4.49
The Paralysis Of Trade,by Percy G. Donald,Rare Books,£11.59
Bringing Up Your Dog,by Rosamund Oldfield,Rare Books,£5.59
Books and Book-Collectors,by John Carter,Rare Books,£8.39
Outlines of the History of Ethics For English Readers,by Henry Sidgwick,Rare Books,£7.09
Four Oxford Lectures 1887,by Edward A. Freeman,Rare Books,£12.09
Chemists and Their Wonders,by F. M. Holmes,Rare Books,£7.39
The Practice of Design,by Alastair Morton et al,Rare Books,£11.79
Getting The World To Work,by Charles Wright Macara,Rare Books,£16.89
The Elements Of Transport,by R. K. Eaton,Rare Books,£5.59
The Imperial Heritage,by Ernest Edwin Williams,Rare Books,£15.39
The Chemistry of Common Life. Volume II,by James F. W. Johnston,Rare Books,£15.89
Publishers on Publishing,by Gerald Gross (Ed.),Rare Books,£13.69
Leading Articles On Various Subjects,by Hugh Miller,Rare Books,£10.99
Great Men of Durham; Men of the Counties 9,by Leonard Cooper,Rare Books,£6.19
Customer Persuasion: How to Influence your Customers to Buy More and why an Ethical Approach will Always Win,by Miss Chloe Thomas,Rare Books,£12.29
The New University For London,by Karl Pearson,Rare Books,£9.99
The Spare-time Book: A Practical Guide To Adventure,by Tony Gibson & Jack Singleton,Rare Books,£7.59
On the Improvement of Society by the Diffusion of Knowledge,by Thomas Dick,Rare Books,£9.59
Zoo in Colour,"by Jindrich Marco, Jaroslav Salek",Rare Books,£9.29
The Phonetics of English,by Ida C. Ward,Rare Books,£10.49
The Practice of Veterinary Medicine,by D. H. Udall,Rare Books,£10.59
"Babel; Or, The Past, Present, And Future Of Human Speech (Today And To-morrow.)",by Richard Arthur Surtees Paget,Rare Books,£38.89
The History Of Henry Esmond,by W. M. Thackeray,Rare Books,£16.89
Contract Bridge Blue Book,by Ely Culbertson Hubert Phillips (Ed.),Rare Books,£7.09
"Mark Thornhill Wade, Silk Dyer, Soho. With Plates",by Donald Burdett Dagley,Rare Books,£19.89
Moral Principles And Medical Practice - The Basis Of Medical Jurisprudence,by C. Coppens,Rare Books,£12.39
The Tariff Reformers,by Hon. George Peel,Rare Books,£11.49
Heads of the People Vol. II,by Kenny Meadows,Rare Books,£18.79
The Arabs,by Philip K Hitti,Rare Books,£6.19
Practical Office Training,by H.L.Carrad,Rare Books,£7.09
Sport and Pastimes in English Literature,by L.S.Wood H.L.Burrows,Rare Books,£6.19
Thirty-One Bedside Essays,by R. L. Megroz,Rare Books,£18.79
The Horse and His Schooling,by M. F. McTaggart,Rare Books,£13.59
The Land And The Labourers A Record Of Facts And Experiments In Cottage Farming And Co-operative Agriculture,by Charles William Stubbs,Rare Books,£11.89
The Floating Line for Salmon and Sea-Trout,by Anthony Crossley,Rare Books,£7.09
Manual of Dermatology,by Donald M. Pillsbury,Rare Books,£11.89
A Handbook of Land Drainage,by G. S. Mitchell,Rare Books,£12.29
"A Manual of Injurious Insects With Methods of Prevention and Remedy For Their Attacks to Food Crops, Forest Trees, and Fruit To Which Is Appended a Short Introduction to Entamology",by Eleanor A.Ormerod (),Rare Books,£11.29
Outlines of the History of the English Language,by T. N. Toller,Rare Books,£8.09
When We Build Again: A Study Based On Research Into Conditions Of Living And Working In Birmingham,by Unstated,Rare Books,£11.59
The Fortune-Hunter's Guide,by Peter Haining,Rare Books,£7.19
The Groundwork of Social Reconstruction,by William Glover,Rare Books,£9.99
Structural And Field Geology,by James Geikie,Rare Books,£7.09
The Concept of Education,by R. S. Peters (Ed.),Rare Books,£13.19
The Road To Stars,by Iain Nicolson,Rare Books,£5.89
Introduction to Shooting,by Douglas Service,Rare Books,£5.59
Aircraft In Profile: Volume One,by Martin C. Windrow (Ed.),Rare Books,£20.89
The Next British Empire: a Population Policy for Home Amenity and Empire Defence,by R. A Piddington,Rare Books,£6.19
The Elements of the English Language,by E. Adams,Rare Books,£7.09
Scottish Hospital Endowments Research Trust 1954-84,by John Dundas,Rare Books,£11.29
Commercial French: Part I,by W. Mansfield Poole,Rare Books,£10.89
Primary English - Laurel and Gold Series - No.99 - Illustrated,by D. W. Walters,Rare Books,£7.09
Hindustani - As It Ought to be Spoken,by J.Tweedie,Rare Books,£12.89
Scottish Railways,by O. S. Nock,Rare Books,£7.09
"Denmark - Its History And Topography, Language, Literature, Fine-arts, Social Life And Finance",by H.Weitemeyer (Ed.),Rare Books,£14.89
Weather: A Monthly Magazine for all Interested in Meteorology Vol.XI,,Rare Books,£11.29
The Boys' Book of Exploration,by Sir Edmund Hillary (Ed.),Rare Books,£6.19
Scotland: A New Look,by Geoffrey D Credland & George T. Murray,Rare Books,£7.29
Who's Who in the Theatre: A Biographical Record of the Contemporary Stage,by Freda Gaye,Rare Books,£7.09
Your Hand Tells All;: A Manual Of Simplified Palmistry,by Alice Denton Jennings,Rare Books,£16.29
Percy Thrower's Practical Guides Roses,by Percy Thrower,Rare Books,£5.59
Higher-Grade English,by W. Scott Dalgleish,Rare Books,£7.89
Tycoon,by Peter Jones,Rare Books,£13.79
Maths Made Easy,by Charles Solomon,Rare Books,£20.99
Pioneers In South Africa,by H. Johnston,Rare Books,£10.89
"The Tellington TTouch: A Holistic Approach To Training, Healing And Communicating With Animals",by Linda Tellington-Jones,Rare Books,£19.39
Fife Looks Ahead : A Regional Survey of the County,by Fife County Council Planning Advisory Committee,Rare Books,£26.89
"The Gold Fields, 1887-1937","by Consolidated Gold Fields Of South Africa, Ltd.",Rare Books,£10.69
Fellow Men - A Gallery of England 1876-1946,by A.Mansbridge,Rare Books,£7.79
Dalton Hall: A Quaker Venture,by G. A. Sutherland,Rare Books,£12.29
"The Highland Scots of North Carolina, 1732-1776",by Duane Meyer,Rare Books,£22.19
Dalton Hall: A Quaker Venture,by G. A. Sutherland,Rare Books,£12.29
Next to the Ground: Chronicles of the Countryside,by Martha McCulloch-Williams,Rare Books,£8.39
Lectures Delivered Before the Chemical Society. Faraday Lectures 1869-1928,by C. S. Gibson A. J. Greenaway,Rare Books,£21.39
A Mirror for the Society of Friends,by Reginald Hine,Rare Books,£6.79
The Country Month By Month: October,by J. A. Owen And G. S. Boulger,Rare Books,£6.49
Levelling And Its General Application,by Thomas Holloway,Rare Books,£7.79
Cassell's New Compact German-English English-German Dictionary,by H.C.Sasse,Rare Books,£7.09
The Public Speaker's Treasure Chest,by Herbert V. Prochnow,Rare Books,£8.39
Catalogue of the Books in the Library of the Honourable Society of Gray's Inn: With an Index of Subjects,by W. Douthwaite,Rare Books,£81.99
Bacon's Essays with Annotations,by Richard Whately,Rare Books,£17.99
Probability and Statistics for Everyman,by Irving Adler,Rare Books,£19.99
Audits,by A. E. Cutforth,Rare Books,£7.79
The Wines of Germany,by Frank Schoonmaker,Rare Books,£12.99
